,BillID,HeaderID,EntityOrderID,Text,CategoryLabel,HeaderText
2104,39,841,6,,DATE,1965
2105,39,841,7,,ACT,section 9 of this Act
2106,41,842,1,,DATE,2018
2107,41,843,1,,ORG,Findings Congress
2108,41,845,1,,ACT,the Civil Rights Act
2109,41,845,2,,DATE,1964
2110,41,845,3,,ACT,the Civil Rights Act
2111,41,845,4,,DATE,1964
2112,41,845,5,,DATE,42 U.S.C.
2113,41,845,6,,DATE,2000d
2114,41,846,1,,ACT,the Civil Rights Act
2115,41,846,2,,DATE,1964
2116,41,846,3,,DATE,42 U.S.C.
2117,41,846,4,,ORG,U.S.C.
2118,41,846,5,,DATE,1681
2119,41,846,6,,ORG,Title VI
2120,41,846,7,,LAW,Title IX Religious Discrimination in Schools and Colleges
2121,41,849,1,,LAW,the First Amendment to the Constitution of the United States
2122,42,850,1,,DATE,2018
2123,42,852,1,,ORG,Findings Congress
2124,42,855,1,,CARDINAL,22
2125,42,855,2,,MONEY,211a
2126,42,856,1,,GPE,United States
2127,42,856,2,,ORG,State
2128,42,858,1,,GPE,United States
2129,42,859,1,,CARDINAL,1
2130,42,859,2,,GPE,United States
2131,42,860,1,,CARDINAL,1
2132,42,862,1,,LAW,section 360
2133,42,862,2,,DATE,8 U.S.C.
2134,42,862,3,,DATE,1503
2135,42,863,1,,CARDINAL,1
2136,42,864,1,,GPE,United States
2137,42,865,1,,ORG,State
2138,42,865,2,,GPE,United States
2139,42,865,3,,GPE,United States
2140,42,865,4,,GPE,the United States
2141,42,865,5,,GPE,United States
2142,43,866,1,,DATE,2018
2143,43,867,1,,ORG,Findings Congress
2144,43,869,1,,ACT,the Civil Rights Act
2145,43,869,2,,DATE,1964
2146,43,869,3,,ACT,the Civil Rights Act
2147,43,869,4,,DATE,1964
2148,43,869,5,,DATE,42 U.S.C.
2149,43,869,6,,DATE,2000d
2150,43,870,1,,ACT,the Civil Rights Act
2151,43,870,2,,DATE,1964
2152,43,870,3,,DATE,42 U.S.C.
2153,43,870,4,,ORG,U.S.C.
2154,43,870,5,,DATE,1681
2155,43,870,6,,ORG,Title VI
2156,43,870,7,,LAW,Title IX Religious Discrimination in Schools and Colleges
2157,43,873,1,,LAW,the First Amendment to the Constitution of the United States
2158,44,874,1,,ORG,the  Stop Harmful
2159,44,874,2,,DATE,2017
2160,44,874,3,,DATE,2017
2161,44,876,1,,DATE,later than 1 year
2162,44,876,2,,DATE,every 5 years
2163,44,876,3,,ORG,Commerce for Communications and Information
2164,44,876,4,,ACT,the Hate Crime Statistics Act
2165,44,876,5,,MONEY,34 U.S.C. 41305
2166,45,879,1,,ORG,Threatened
2167,45,880,1,,ORG,Findings Congress
2168,45,881,1,,DATE,1965
2169,45,887,1,,PERSON,a)(1)(F
2170,45,888,1,,DATE,the 30 day
2171,45,888,2,,DATE,the 45 day
2172,45,888,3,,DATE,45 day
2173,45,896,1,,DATE,fiscal year 2018
2174,45,896,2,,CARDINAL,5
2175,45,896,3,,DATE,fiscal years
2176,45,898,1,,ACT,the Higher Education Act
2177,45,898,2,,DATE,1965
2178,45,898,3,,CARDINAL,20
2179,45,899,1,,LAW,Section 487(a
2180,45,899,2,,ACT,the Higher Education Act
2181,45,899,3,,DATE,1965
2182,45,899,4,,DATE,20 U.S.C. 1094(a
2183,45,900,1,,CARDINAL,496(a)(5
2184,45,900,2,,ACT,the Higher Education Act
2185,45,900,3,,DATE,1965
2186,45,900,4,,CARDINAL,20
2187,46,901,1,,DATE,2017
2188,46,902,1,,ORG,Findings Congress
2189,46,903,1,,MONEY,28 U.S.C.
2190,46,903,2,,CARDINAL,994
2191,46,904,1,,LAW,Section 245
2192,46,904,2,,CARDINAL,18
2193,46,904,3,,ORG,United States Code
2194,46,906,1,,LAW,section 994
2195,46,906,2,,CARDINAL,28
2196,46,906,3,,ORG,United States Code
2197,46,906,4,,GPE,the United States Sentencing Commission
2198,46,907,1,,GPE,the United States Sentencing Commission
2199,46,909,1,,WORK_OF_ART,The Administrator of the Office of Juvenile Justice and Delinquency Prevention
2200,46,909,2,,ORG,the Department of Justice
2201,46,909,3,,ORG,State
2202,46,909,4,,GPE,juveniles
2203,46,911,1,,ORG,State
2204,46,911,2,,ORG,the Department of the Treasury
2205,46,911,3,,ORG,the Department of Justice
2206,46,911,4,,ORG,the Community Relations Service
2207,46,911,5,,DATE,"fiscal years 2017, 2018"
2208,46,911,6,,DATE,2019
2209,46,911,7,,CARDINAL,245
2210,46,911,8,,CARDINAL,18
2211,46,911,9,,ORG,United States Code
2212,49,912,1,,ACT,Women’s Health Act
2213,49,912,2,,DATE,2018
2214,49,913,1,,GPE,ovarian
2215,49,914,1,,ORG,Findings Congress
2216,49,916,1,,ACT,the Public Health Service Act
2217,49,916,2,,MONEY,42 U.S.C. 243
2218,49,918,1,,ORG,the Preventive Services Guidelines of
2219,49,918,2,,ORG,the Health Resources and Service Administration
2220,49,918,3,,DATE,"October 30, 2017"
2221,49,919,1,,MONEY,"200,000,000"
2222,49,919,2,,DATE,each of fiscal years 2019
2223,49,919,3,,DATE,2022
2224,49,920,1,,CARDINAL,300
2225,49,921,1,,ACT,the Public Health Service Act
2226,49,921,2,,MONEY,42 U.S.C. 243
2227,49,926,1,,ORG,Congress
2228,49,927,1,,ORG,Health and Human Services
2229,51,929,1,,ACT,the  Foundation of the Federal Bar Association Charter Amendments Act
2230,51,929,2,,DATE,2017
2231,51,930,1,,CARDINAL,36
2232,51,930,2,,ORG,United States Code
2233,51,931,1,,CARDINAL,36
2234,51,931,2,,ORG,United States Code
2235,51,934,1,,LAW,Section 70504
2236,51,934,2,,CARDINAL,36
2237,51,934,3,,ORG,United States Code
2238,51,939,1,,CARDINAL,36
2239,51,939,2,,ORG,United States Code
2240,51,946,1,,ORG,the United States Government
2241,51,947,1,,CARDINAL,70508
2242,51,947,2,,CARDINAL,36
2243,51,947,3,,ORG,United States Code
2244,51,947,4,,GPE,United States
2245,51,948,1,,LAW,Section 70510
2246,51,948,2,,CARDINAL,36
2247,51,948,3,,ORG,United States Code
2248,51,949,1,,ORG,State
2249,51,950,1,,LAW,Section 70512
2250,51,950,2,,CARDINAL,36
2251,51,950,3,,ORG,United States Code
2252,52,952,1,,ACT,the  Foundation of the Federal Bar Association Charter Amendments Act
2253,52,952,2,,DATE,2017
2254,52,953,1,,CARDINAL,36
2255,52,953,2,,ORG,United States Code
2256,52,954,1,,CARDINAL,36
2257,52,954,2,,ORG,United States Code
2258,52,957,1,,LAW,Section 70504
2259,52,957,2,,CARDINAL,36
2260,52,957,3,,ORG,United States Code
2261,52,962,1,,CARDINAL,36
2262,52,962,2,,ORG,United States Code
2263,52,969,1,,ORG,the United States Government
2264,52,970,1,,CARDINAL,70508
2265,52,970,2,,CARDINAL,36
2266,52,970,3,,ORG,United States Code
2267,52,970,4,,GPE,United States
2268,52,971,1,,LAW,Section 70510
2269,52,971,2,,CARDINAL,36
2270,52,971,3,,ORG,United States Code
2271,52,972,1,,ORG,State
2272,52,973,1,,LAW,Section 70512
2273,52,973,2,,CARDINAL,36
2274,52,973,3,,ORG,United States Code
2275,53,975,1,,DATE,2017
2276,53,976,1,,ORG,Findings Congress
2277,53,977,1,,LAW,Section 4001
2278,53,977,2,,CARDINAL,18
2279,53,977,3,,ORG,United States Code
2280,55,981,1,,DATE,2017
2281,55,982,1,,ORG,Findings Congress
2282,55,983,1,,LAW,Section 4001
2283,55,983,2,,CARDINAL,18
2284,55,983,3,,ORG,United States Code
2285,56,987,1,,DATE,2017
2286,56,988,1,,NORP,Congressional
2287,56,988,2,,ORG,Representatives
2288,56,989,1,,PERSON,Declaratory Judgment
2289,56,989,2,,ORG,State
2290,56,989,3,,NORP,Congressional
2291,56,989,4,,ORDINAL,fifteenth
2292,56,989,5,,ORG,Congress
2293,56,990,1,,NORP,Congressional
2294,56,991,1,,DATE,1965
2295,56,991,2,,ACT,the Voting Rights Act
2296,56,991,3,,DATE,1965
2297,56,991,4,,LAW,section 5
2298,56,991,5,,DATE,52 U.S.C.
2299,56,991,6,,DATE,10304
2300,56,992,1,,LAW,Section 1
2301,56,992,2,,NORP,Congressional
2302,56,992,3,,CARDINAL,1(a
2303,56,992,4,,ORG,State
2304,56,992,5,,LAW,Constitution
2305,56,992,6,,DATE,10301
2306,57,993,1,,ORG,Finding of Constitutional Authority
2307,57,994,1,,DATE,2017
2308,57,995,1,,GPE,States
2309,57,995,2,,NORP,Congressional
2310,57,995,3,,ORG,the House of Representatives
2311,57,998,1,,GPE,Notwithstanding
2312,57,998,2,,NORP,Congressional
2313,57,998,3,,ORG,State
2314,57,998,4,,NORP,Congressional
2315,57,998,5,,ORG,State
2316,57,998,6,,LAW,section 3
2317,57,998,7,,LAW,section 4
2318,57,998,8,,LAW,section 5
2319,57,998,9,,NORP,Congressional
2320,57,998,10,,CARDINAL,6
2321,57,998,11,,NORP,Congressional
2322,57,998,12,,ORG,State
2323,57,999,1,,ORG,State
2324,57,999,2,,NORP,Congressional
2325,57,999,3,,ORG,State
2326,57,1000,1,,ORG,State
2327,57,1000,2,,ORG,State
2328,57,1000,3,,ORG,State
2329,57,1000,4,,ORG,State
2330,57,1001,1,,ACT,An Act
2331,57,1001,2,,ORDINAL,fifteenth
2332,57,1001,3,,ORG,Congress
2333,57,1001,4,,DATE,"June 18, 1929"
2334,57,1001,5,,DATE,2 U.S.C.
2335,57,1004,1,,NORP,Congressional
2336,57,1004,2,,ORG,State
2337,57,1004,3,,TIME,later than 72 hours
2338,57,1006,1,,ACT,An Act
2339,57,1006,2,,ORDINAL,fifteenth
2340,57,1006,3,,ORG,Congress
2341,57,1006,4,,DATE,"June 18, 1929"
2342,57,1007,1,,DATE,60 day
2343,57,1007,2,,ORG,State
2344,57,1007,3,,CARDINAL,3(d
2345,57,1007,4,,ORG,State
2346,57,1007,5,,NORP,Congressional
2347,57,1007,6,,ORG,State
2348,57,1009,1,,DATE,later than 10 days
2349,57,1009,2,,NORP,Congressional
2350,57,1009,3,,ORG,State
2351,57,1009,4,,ORG,State
2352,57,1009,5,,ORG,State
2353,57,1010,1,,DATE,later than 7 days
2354,57,1010,2,,NORP,Congressional
2355,57,1010,3,,ORG,State
2356,57,1010,4,,ORG,State
2357,57,1010,5,,CARDINAL,at least one
2358,57,1010,6,,LAW,section 3
2359,57,1011,1,,ORG,State
2360,57,1011,2,,NORP,Congressional
2361,57,1011,3,,NORP,Congressional
2362,57,1011,4,,ORDINAL,first
2363,57,1011,5,,ORG,State
2364,57,1011,6,,NORP,Congressional
2365,57,1011,7,,ORG,State
2366,57,1012,1,,ORG,Notice of Final Adopted Congressional Redistricting Plan Not
2367,57,1012,2,,DATE,later than 7 days
2368,57,1012,3,,ORG,State
2369,57,1012,4,,NORP,Congressional
2370,57,1012,5,,ORG,State
2371,57,1012,6,,ORG,State
2372,57,1013,1,,NORP,Congressional
2373,57,1013,2,,DATE,2020
2374,58,1014,1,,ACT,the  Foundation of the Federal Bar Association Charter Amendments Act
2375,58,1014,2,,DATE,2017
2376,58,1015,1,,CARDINAL,36
2377,58,1015,2,,ORG,United States Code
2378,58,1016,1,,CARDINAL,36
2379,58,1016,2,,ORG,United States Code
2380,58,1019,1,,LAW,Section 70504
2381,58,1019,2,,CARDINAL,36
2382,58,1019,3,,ORG,United States Code
2383,58,1024,1,,CARDINAL,36
2384,58,1024,2,,ORG,United States Code
2385,58,1031,1,,ORG,the United States Government
2386,58,1032,1,,CARDINAL,70508
2387,58,1032,2,,CARDINAL,36
2388,58,1032,3,,ORG,United States Code
2389,58,1032,4,,GPE,United States
2390,58,1033,1,,LAW,Section 70510
2391,58,1033,2,,CARDINAL,36
2392,58,1033,3,,ORG,United States Code
2393,58,1034,1,,ORG,State
2394,58,1035,1,,LAW,Section 70512
2395,58,1035,2,,CARDINAL,36
2396,58,1035,3,,ORG,United States Code
2397,61,1037,1,,DATE,2017
2398,61,1038,1,,GPE,ovarian
2399,61,1039,1,,ORG,Findings Congress
2400,61,1041,1,,ACT,the Public Health Service Act
2401,61,1041,2,,MONEY,42 U.S.C. 243
2402,61,1043,1,,ORG,the Preventive Services Guidelines of
2403,61,1043,2,,ORG,the Health Resources and Service Administration
2404,61,1043,3,,DATE,"January 1, 2017"
2405,61,1044,1,,MONEY,"200,000,000"
2406,61,1044,2,,DATE,each of fiscal years 2017
2407,61,1044,3,,DATE,2020
2408,61,1045,1,,CARDINAL,300
2409,61,1046,1,,ACT,the Public Health Service Act
2410,61,1046,2,,MONEY,42 U.S.C. 243
2411,61,1051,1,,ORG,Congress
2412,61,1052,1,,ORG,Health and Human Services
2413,63,1054,1,,DATE,2018
2414,63,1055,1,,ORG,Findings Congress
2415,63,1057,1,,PERSON,Title IV
2416,63,1057,2,,DATE,1965
2417,63,1062,1,,ORG,State
2418,63,1063,1,,ORG,"State
 "
2419,63,1063,2,,ORG,State
2420,63,1063,3,,ORG,State
2421,63,1065,1,,ORG,"Biennial
 "
2422,63,1065,2,,DATE,section 4702
2423,63,1066,1,,GPE,States
2424,63,1066,2,,DATE,section 4702
2425,63,1067,1,,ORG,"Biennial
 "
2426,63,1067,2,,DATE,"later than January 1, 2019"
2427,63,1067,3,,DATE,2 years
2428,63,1067,4,,ORG,Congress
2429,63,1067,5,,GPE,States
2430,63,1067,6,,LAW,section 4703
2431,63,1069,1,,ORG,State
2432,63,1069,2,,ORG,State
2433,63,1069,3,,ACT,the Civil Rights Act
2434,63,1069,4,,DATE,1964
2435,63,1069,5,,DATE,42 U.S.C.
2436,63,1071,1,,ORG,State
2437,63,1072,1,,LAW,section 2
2438,63,1072,2,,DATE,1965
2439,66,1073,1,,ACT,the  Intern Protection Act
2440,66,1076,1,,DATE,section 701(h
2441,66,1076,2,,ACT,the Civil Rights Act
2442,66,1076,3,,DATE,1964
2443,66,1076,4,,MONEY,42 U.S.C. 2000e(h
2444,66,1076,5,,LAW,section 302(a)(1
2445,66,1076,6,,DATE,1991
2446,66,1076,7,,LAW,section 101
2447,66,1076,8,,DATE,1995
2448,66,1076,9,,CARDINAL,3
2449,66,1076,10,,ORG,United States Code
2450,66,1076,11,,ACT,the Civil Rights Act
2451,66,1076,12,,DATE,1964
2452,66,1083,1,,MONEY,42 U.S.C.
2453,66,1089,1,,DATE,at least 40 years of age
2454,66,1093,1,,DATE,1995
2455,66,1093,2,,CARDINAL,1311(a)(1
2456,66,1094,1,,GPE,Notwithstanding
2457,66,1094,2,,LAW,section 4(a
2458,66,1094,3,,CARDINAL,4
2459,66,1094,4,,GPE,the United States
2460,66,1094,5,,ORG,Commission
2461,66,1094,6,,GPE,the United States
2462,66,1097,1,,ORG,Congress
2463,66,1097,2,,ORG,Congress
2464,66,1097,3,,ORG,the Library of Congress
2465,66,1098,1,,ORG,Board The Board
2466,66,1098,2,,DATE,10(a)(3
2467,66,1098,3,,CARDINAL,304
2468,66,1098,4,,DATE,1995
2469,66,1098,5,,DATE,1301
2470,66,1099,1,,CARDINAL,3
2471,66,1099,2,,ORG,United States Code
2472,66,1100,1,,ORG,State
2473,66,1100,2,,ORG,State
2474,67,1101,1,,DATE,2017
2475,67,1102,1,,ORG,Findings Congress
2476,67,1104,1,,PERSON,Title IV
2477,67,1104,2,,DATE,1965
2478,67,1109,1,,ORG,State
2479,67,1110,1,,ORG,State
2480,67,1110,2,,ORG,State
2481,67,1112,1,,DATE,section 4702
2482,67,1113,1,,GPE,States
2483,67,1113,2,,DATE,section 4702
2484,67,1114,1,,DATE,"later than January 1, 2019"
2485,67,1114,2,,DATE,2 years
2486,67,1114,3,,ORG,Congress
2487,67,1114,4,,GPE,States
2488,67,1114,5,,LAW,section 4703
2489,67,1116,1,,ORG,State
2490,67,1116,2,,ORG,State
2491,67,1116,3,,ACT,the Civil Rights Act
2492,67,1116,4,,DATE,1964
2493,67,1116,5,,DATE,42 U.S.C.
2494,67,1118,1,,ORG,State
2495,67,1119,1,,LAW,section 2
2496,67,1119,2,,DATE,1965
2497,70,1120,1,,DATE,Tomorrow
2498,70,1120,2,,DATE,2018
2499,70,1121,1,,ORG,Findings Congress
2500,70,1123,1,,CARDINAL,3
2501,70,1124,1,,CARDINAL,29
2502,70,1127,1,,ORG,State
2503,70,1128,1,,ORG,State
2504,70,1128,2,,MONEY,29 U.S.C. 3102
2505,70,1131,1,,ORG,GAO
2506,70,1133,1,,ORG,The Comptroller General
2507,70,1133,2,,GPE,the United States
2508,70,1134,1,,GPE,the United States
2509,70,1134,2,,DATE,annual
2510,70,1134,3,,GPE,the United States
2511,70,1134,4,,DATE,annual
2512,70,1134,5,,ORG,State
2513,70,1135,1,,ORG,the Comptroller General
2514,70,1135,2,,GPE,the United States
2515,70,1135,3,,ORG,Congress
2516,70,1137,1,,ORG,Grants
2517,70,1138,1,,ORG,Labor
2518,70,1139,1,,DATE,3 years
2519,70,1142,1,,CARDINAL,1
2520,70,1144,1,,CARDINAL,1
2521,70,1145,1,,DATE,later than 1 year
2522,70,1146,1,,LAW,section 181
2523,70,1146,2,,CARDINAL,29
2524,70,1147,1,,DATE,the first 5 full fiscal years
2525,70,1149,1,,LAW,Section 134(d)(1)(A
2526,70,1149,2,,ORG,the Workforce Innovation
2527,70,1149,3,,MONEY,29 U.S.C.
2528,70,1150,1,,LAW,Section 170
2529,70,1151,1,,LAW,section 132(a)(2)(A
2530,70,1151,2,,MONEY,"40,000,000"
2531,70,1151,3,,DATE,each of fiscal years 2018
2532,70,1151,4,,DATE,2020
2533,71,1153,1,,DATE,later than December 1 of each year
2534,71,1153,2,,GPE,the United States
2535,71,1153,3,,ORG,Congress
2536,71,1154,1,,ORG,the Federal Bureau of Investigation
2537,71,1154,2,,GPE,the United States
2538,72,1156,1,,LOC,Career
2539,72,1156,2,,ACT,Technical Education Act
2540,72,1156,3,,DATE,2018
2541,72,1157,1,,FAC,the Carl D. Perkins Career
2542,72,1157,2,,ACT,Technical Education Act
2543,72,1157,3,,DATE,2006
2544,72,1159,1,,GPE,the United States
2545,72,1159,2,,GPE,the United States
2546,72,1163,1,,LAW,Section 9
2547,72,1163,2,,DATE,2023
2548,72,1164,1,,PERSON,Subparagraph
2549,72,1164,2,,LAW,section 112(a)(2
2550,72,1164,3,,MONEY,"less than $100,000"
2551,72,1165,1,,DATE,20 U.S.C.
2552,72,1166,1,,LAW,Section 114(d
2553,72,1166,2,,MONEY,20 U.S.C. 2324(d
2554,72,1167,1,,CARDINAL,20
2555,72,1168,1,,MONEY,20 U.S.C. 2342(c
2556,72,1169,1,,LAW,Section 123
2557,72,1169,2,,DATE,20 U.S.C. 2343
2558,72,1170,1,,LAW,section 124(b)(10
2559,72,1170,2,,DATE,the first program year
2560,72,1170,3,,CARDINAL,1
2561,72,1170,4,,CARDINAL,113(c)(2)(A
2562,72,1170,5,,DATE,3 consecutive years
2563,72,1171,1,,PERCENT,less than 10 percent
2564,72,1171,2,,LAW,section 131
2565,72,1171,3,,CARDINAL,132
2566,72,1171,4,,LAW,section 135(b)(9
2567,72,1171,5,,DATE,the first program year
2568,72,1171,6,,CARDINAL,1
2569,72,1171,7,,CARDINAL,113(c)(2)(A
2570,72,1171,8,,DATE,3 consecutive years
2571,72,1172,1,,LAW,Section 124(b
2572,72,1172,2,,CARDINAL,20
2573,72,1173,1,,LAW,Section 134(b
2574,72,1173,2,,CARDINAL,20
2575,72,1174,1,,MONEY,20 U.S.C. 2355(b
2576,73,1175,1,,ACT,Act
2577,73,1175,2,,DATE,2017
2578,73,1181,1,,CARDINAL,17
2579,73,1181,2,,ORG,Principles of Environmental Justice
2580,73,1181,3,,ORG,the First National People of Color Environmental Leadership Summit
2581,73,1181,4,,DATE,October 24
2582,73,1181,5,,DATE,"27, 1991"
2583,73,1181,6,,GPE,Washington
2584,73,1181,7,,GPE,DC
2585,73,1182,1,,ORG,the Working Group
2586,73,1184,1,,LANGUAGE,English
2587,73,1184,2,,ORG,Executive Order
2588,73,1184,3,,CARDINAL,65
2589,73,1184,4,,ORG,Fed
2590,73,1184,5,,DATE,50121
2591,73,1184,6,,DATE,"August 16, 2000"
2592,73,1185,1,,ORG,Working Group
2593,73,1185,2,,ORG,Working Group
2594,73,1185,3,,DATE,4321
2595,73,1186,1,,ORG,Federal Working Group on Environmental Justice
2596,73,1187,1,,DATE,later than 90 days
2597,73,1187,2,,ORG,the Working Group
2598,73,1189,1,,ORG,Composition The Working Group
2599,73,1189,2,,ORG,Agriculture
2600,73,1189,3,,ORG,Commerce
2601,73,1189,4,,ORG,Defense
2602,73,1189,5,,ORG,Energy
2603,73,1189,6,,ORG,Health and Human Services
2604,73,1189,7,,ORG,Homeland Security
2605,73,1189,8,,ORG,Housing and Urban Development
2606,73,1189,9,,ORG,Interior
2607,73,1189,10,,ORG,Labor
2608,73,1189,11,,ORG,Transportation
2609,73,1189,12,,ORG,the Office of Environmental Justice
2610,73,1189,13,,ORG,the Consumer Product Safety Commission
2611,73,1189,14,,ORG,the Chemical Safety Board
2612,73,1189,15,,ORG,the Office of Management and Budget
2613,73,1189,16,,ORG,the Office of Science and Technology Policy
2614,73,1189,17,,ORG,the Council on Environmental Quality
2615,73,1189,18,,ORG,Domestic Policy
2616,73,1189,19,,ORG,the National Economic Council
2617,73,1189,20,,ORG,the Council of Economic Advisers
2618,73,1190,1,,ORG,Working Group
2619,73,1190,2,,ORG,the Council on Environmental Quality
2620,73,1190,3,,PERSON,Domestic Policy
2621,73,1190,4,,ACT,this Act
2622,73,1190,5,,ORG,the Environmental Protection Agency
2623,73,1190,6,,ORG,the Department of Health and Human Services
2624,73,1190,7,,ORG,the Department of Housing and Urban Development
2625,73,1190,8,,CARDINAL,3
2626,73,1191,1,,ORG,The Working Group
2627,73,1195,1,,ORG,the Federal agency
2628,73,1195,2,,GPE,the United States
2629,73,1195,3,,GPE,the United States
2630,73,1195,4,,GPE,the District of Columbia
2631,73,1196,1,,ORG,Nondiscrimination Each Federal
2632,73,1198,1,,DATE,annually
2633,73,1198,2,,ORG,the Federal agency
2634,73,1198,3,,DATE,1969
2635,73,1198,4,,DATE,42 U.S.C. 4321
2636,73,1198,5,,ACT,the Civil Rights Act
2637,73,1198,6,,DATE,1964
2638,73,1198,7,,MONEY,42 U.S.C. 5121
2639,73,1202,1,,DATE,later than 1 year
2640,73,1202,2,,ORG,Congress
2641,73,1202,3,,ORG,the Working Group
2642,73,1202,4,,ORG,the Federal agency
2643,73,1202,5,,ORG,the Federal agency
2644,73,1202,6,,ORG,the Federal agency
2645,73,1204,1,,ORG,the Federal agency
2646,73,1204,2,,LANGUAGE,English
2647,73,1206,1,,ORG,Council on Environmental Quality Notwithstanding
2648,73,1206,2,,ORG,II
2649,73,1206,3,,ORG,the Council on Environmental Quality
2650,73,1206,4,,ACT,the National Environmental Policy Act
2651,73,1207,1,,ORG,the Environmental Protection Agency
2652,73,1209,1,,ORG,Research Each Federal
2653,73,1210,1,,PRODUCT,552a
2654,73,1210,2,,CARDINAL,5
2655,73,1210,3,,ORG,United States Code
2656,73,1210,4,,ORG,the Federal agency
2657,73,1212,1,,ORG,the Emergency Planning and Community Right
2658,73,1212,2,,DATE,1986
2659,73,1212,3,,DATE,4321
2660,73,1214,1,,ORG,the Federal agency
2661,73,1215,1,,CARDINAL,1
2662,73,1216,1,,ORG,EJScreen
2663,73,1218,1,,ORG,State
2664,73,1218,2,,ORG,Tribal
2665,73,1219,1,,ORG,National Environmental Justice Advisory Council
2666,73,1220,1,,DATE,"September 30, 1993"
2667,73,1220,2,,ORG,the  Advisory Council
2668,73,1221,1,,ORG,the Advisory Council
2669,73,1221,2,,DATE,the day before the date
2670,73,1222,1,,ORG,Advisory Council
2671,73,1223,1,,ORG,the Office of Environmental Justice
2672,73,1223,2,,ORG,the Environmental Protection Agency
2673,73,1225,1,,ORG,Advisory Council
2674,73,1225,2,,CARDINAL,3
2675,73,1225,3,,DATE,each calendar year
2676,73,1226,1,,ORG,Advisory Council
2677,73,1227,1,,ORG,the Advisory Council
2678,73,1227,2,,ORG,the Advisory Council
2679,73,1227,3,,ORG,the Working Group
2680,73,1227,4,,ORG,the Environmental Protection Agency
2681,73,1227,5,,ORG,the Advisory Council
2682,73,1227,6,,GPE,States
2683,73,1227,7,,ORG,State
2684,73,1229,1,,ORG,the Advisory Council
2685,73,1229,2,,DATE,later than 120 days
2686,73,1230,1,,ORG,Advisory Council The Administrator
2687,73,1230,2,,ORG,the Advisory Council
2688,73,1230,3,,DATE,later than 120 days
2689,73,1231,1,,ORG,the Advisory Council
2690,73,1231,2,,ORG,the Advisory Council
2691,73,1232,1,,ORG,Duration The Advisory Council
2692,73,1234,1,,ORG,the Environmental Justice Small Grants Program
2693,73,1234,2,,ORG,the Environmental Justice Collaborative Problem Solving Cooperative Agreement Program
2694,73,1235,1,,ACT,the Community Action
2695,73,1235,2,,ORG,II
2696,73,1235,3,,DATE,"January 1, 2012"
2697,73,1236,1,,MONEY,"10,000,000"
2698,73,1236,2,,DATE,each of fiscal years 2018
2699,73,1236,3,,DATE,2027
2700,73,1238,1,,ACT,Federal Water Pollution Control Act Section
2701,73,1238,2,,ACT,the Federal Water Pollution Control Act
2702,73,1238,3,,DATE,33 U.S.C.
2703,73,1238,4,,DATE,1342
2704,73,1242,1,,ACT,Clean Air Act
2705,73,1243,1,,ACT,the Clean Air Act
2706,73,1243,2,,CARDINAL,1
2707,73,1243,3,,CARDINAL,2
2708,73,1243,4,,CARDINAL,3
2709,73,1243,5,,CARDINAL,4
2710,73,1243,6,,CARDINAL,3
2711,73,1243,7,,CARDINAL,5
2712,73,1243,8,,CARDINAL,4
2713,73,1243,9,,CARDINAL,1
2714,73,1245,1,,ACT,the Clean Air Act
2715,73,1245,2,,MONEY,42 U.S.C.
2716,73,1245,3,,CARDINAL,5
2717,73,1245,4,,ORG,Tribal
2718,73,1245,5,,ORG,the Bureau of the Census
2719,73,1245,6,,CARDINAL,9
2720,73,1245,7,,ORDINAL,fourth
2721,73,1246,1,,ORDINAL,third
2722,73,1247,1,,ORDINAL,second
2723,73,1251,1,,LAW,section 503(b)(3
2724,73,1251,2,,ORG,Tribal
2725,73,1251,3,,ORG,the Bureau of the Census
2726,73,1251,4,,DATE,later than 180 days
2727,73,1251,5,,DATE,2017
2728,73,1251,6,,ORG,III
2729,73,1251,7,,ORG,V)(bb
2730,73,1251,8,,DATE,3 years
2731,73,1252,1,,ACT,the Clean Air Act
2732,73,1252,2,,MONEY,42 U.S.C. 7661b(b
2733,73,1253,1,,ORG,Tribal
2734,73,1253,2,,ORG,the Bureau of the Census
2735,73,1253,3,,LAW,section 108 or
2736,73,1253,4,,CARDINAL,112
2737,73,1254,1,,CARDINAL,505
2738,73,1254,2,,ACT,the Federal Water Pollution Control Act
2739,73,1254,3,,DATE,33 U.S.C. 1365
2740,73,1257,1,,ACT,Act this Act
2741,73,1257,2,,ACT,the Surface Mining Control and Reclamation Act
2742,73,1257,3,,DATE,1977
2743,73,1257,4,,ORG,the Marine Protection
2744,73,1257,5,,DATE,1972
2745,73,1257,6,,DATE,33 U.S.C. 1401
2746,73,1257,7,,MONEY,300f
2747,73,1257,8,,ACT,the Clean Air Act
2748,73,1258,1,,ACT,Act
2749,73,1259,1,,PRODUCT,the Revised Statutes
2750,73,1259,2,,DATE,42 U.S.C. 1983
2751,73,1259,3,,ACT,Act
2752,73,1260,1,,ACT,Act
2753,73,1262,1,,LAW,Section 602
2754,74,1266,1,,ACT,the  National Security Diversity and Inclusion Workforce Act
2755,74,1266,2,,DATE,2018
2756,74,1267,1,,ORG,Findings Congress
2757,74,1268,1,,GPE,the United States
2758,74,1271,1,,ORG,the Committee on Foreign Relations
2759,74,1271,2,,ORG,the Committee on Armed Services
2760,74,1271,3,,ORG,the Committee on Homeland Security
2761,74,1271,4,,ORG,Governmental Affairs
